State,Region,Date,Year,Year_Label,Month,MedianHomeValue,MedianHouseholdIncome,PriceToIncomeRatio,AffordabilityCategory,SizeRank
Illinois,Midwest,2003-01-31,2003,2003,1,157257.18,46606,3.374,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-02-28,2003,2003,2,158103.13,46606,3.392,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-03-31,2003,2003,3,158909.61,46606,3.41,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-04-30,2003,2003,4,159804.2,46606,3.429,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-05-31,2003,2003,5,160640.42,46606,3.447,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-06-30,2003,2003,6,161461.41,46606,3.464,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-07-31,2003,2003,7,162240.18,46606,3.481,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2003-08-31,2003,2003,8,163345.12,46606,3.505,4 - Borderline (3.5-4x),5
Illinois,Midwest,2003-09-30,2003,2003,9,164701.86,46606,3.534,4 - Borderline (3.5-4x),5
Illinois,Midwest,2003-10-31,2003,2003,10,166205.72,46606,3.566,4 - Borderline (3.5-4x),5
Illinois,Midwest,2003-11-30,2003,2003,11,167350.82,46606,3.591,4 - Borderline (3.5-4x),5
Illinois,Midwest,2003-12-31,2003,2003,12,168241.15,46606,3.61,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-01-31,2004,2004,1,169050.02,48233,3.505,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-02-29,2004,2004,2,169932.42,48233,3.523,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-03-31,2004,2004,3,170842.61,48233,3.542,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-04-30,2004,2004,4,171857.02,48233,3.563,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-05-31,2004,2004,5,172993.33,48233,3.587,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-06-30,2004,2004,6,174304.72,48233,3.614,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-07-31,2004,2004,7,175570.92,48233,3.64,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-08-31,2004,2004,8,176969.27,48233,3.669,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-09-30,2004,2004,9,178327.45,48233,3.697,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-10-31,2004,2004,10,179800.86,48233,3.728,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-11-30,2004,2004,11,181063.53,48233,3.754,4 - Borderline (3.5-4x),5
Illinois,Midwest,2004-12-31,2004,2004,12,182296.37,48233,3.779,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-01-31,2005,2005,1,183333.58,49666,3.691,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-02-28,2005,2005,2,184472.15,49666,3.714,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-03-31,2005,2005,3,185619.09,49666,3.737,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-04-30,2005,2005,4,186878.83,49666,3.763,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-05-31,2005,2005,5,188165.37,49666,3.789,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-06-30,2005,2005,6,189462.24,49666,3.815,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-07-31,2005,2005,7,190705.29,49666,3.84,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-08-31,2005,2005,8,192075.72,49666,3.867,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-09-30,2005,2005,9,193647.38,49666,3.899,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-10-31,2005,2005,10,195358.01,49666,3.933,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-11-30,2005,2005,11,196719.76,49666,3.961,4 - Borderline (3.5-4x),5
Illinois,Midwest,2005-12-31,2005,2005,12,197880.45,49666,3.984,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-01-31,2006,2006,1,198895.87,51189,3.886,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-02-28,2006,2006,2,200007.27,51189,3.907,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-03-31,2006,2006,3,201143.58,51189,3.929,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-04-30,2006,2006,4,202162.31,51189,3.949,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-05-31,2006,2006,5,203193.74,51189,3.969,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-06-30,2006,2006,6,203940.07,51189,3.984,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-07-31,2006,2006,7,204508.46,51189,3.995,4 - Borderline (3.5-4x),5
Illinois,Midwest,2006-08-31,2006,2006,8,204933.03,51189,4.003,3 - Mod. Unaffordable (4-5x),5
Illinois,Midwest,2006-09-30,2006,2006,9,205273.69,51189,4.01,3 - Mod. Unaffordable (4-5x),5
Illinois,Midwest,2006-10-31,2006,2006,10,205544.11,51189,4.015,3 - Mod. Unaffordable (4-5x),5
Illinois,Midwest,2006-11-30,2006,2006,11,205784.86,51189,4.02,3 - Mod. Unaffordable (4-5x),5
Illinois,Midwest,2006-12-31,2006,2006,12,206110.6,51189,4.026,3 - Mod. Unaffordable (4-5x),5
Illinois,Midwest,2007-01-31,2007,2007,1,206611.78,52736,3.918,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-02-28,2007,2007,2,207114.45,52736,3.927,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-03-31,2007,2007,3,207516.04,52736,3.935,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-04-30,2007,2007,4,207703.35,52736,3.939,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-05-31,2007,2007,5,207723.84,52736,3.939,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-06-30,2007,2007,6,207603.48,52736,3.937,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-07-31,2007,2007,7,207330.11,52736,3.931,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-08-31,2007,2007,8,206982.91,52736,3.925,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-09-30,2007,2007,9,206430.93,52736,3.914,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-10-31,2007,2007,10,205816.28,52736,3.903,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-11-30,2007,2007,11,205176.26,52736,3.891,4 - Borderline (3.5-4x),5
Illinois,Midwest,2007-12-31,2007,2007,12,204416.94,52736,3.876,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-01-31,2008,2008,1,203588.31,54545,3.732,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-02-29,2008,2008,2,201957.66,54545,3.703,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-03-31,2008,2008,3,201193.28,54545,3.689,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-04-30,2008,2008,4,199767.73,54545,3.662,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-05-31,2008,2008,5,199266.22,54545,3.653,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-06-30,2008,2008,6,197615.75,54545,3.623,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-07-31,2008,2008,7,196544.4,54545,3.603,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-08-31,2008,2008,8,194536.98,54545,3.567,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-09-30,2008,2008,9,192830.02,54545,3.535,4 - Borderline (3.5-4x),5
Illinois,Midwest,2008-10-31,2008,2008,10,190513.62,54545,3.493,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2008-11-30,2008,2008,11,188343.55,54545,3.453,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2008-12-31,2008,2008,12,185794.99,54545,3.406,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-01-31,2009,2009,1,183047.14,54129,3.382,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-02-28,2009,2009,2,180857.53,54129,3.341,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-03-31,2009,2009,3,178722.85,54129,3.302,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-04-30,2009,2009,4,177373.06,54129,3.277,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-05-31,2009,2009,5,175773.31,54129,3.247,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-06-30,2009,2009,6,174496.72,54129,3.224,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-07-31,2009,2009,7,173243.81,54129,3.201,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-08-31,2009,2009,8,172108.56,54129,3.18,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-09-30,2009,2009,9,170558.86,54129,3.151,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-10-31,2009,2009,10,169050.32,54129,3.123,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-11-30,2009,2009,11,167576.08,54129,3.096,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2009-12-31,2009,2009,12,166822.7,54129,3.082,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-01-31,2010,2010,1,166087.27,55932,2.969,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-02-28,2010,2010,2,165746.04,55932,2.963,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-03-31,2010,2010,3,164942.47,55932,2.949,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-04-30,2010,2010,4,165035.16,55932,2.951,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-05-31,2010,2010,5,164709.84,55932,2.945,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-06-30,2010,2010,6,165011.76,55932,2.95,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-07-31,2010,2010,7,163832.83,55932,2.929,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-08-31,2010,2010,8,162790.83,55932,2.911,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-09-30,2010,2010,9,161144.5,55932,2.881,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-10-31,2010,2010,10,159808.3,55932,2.857,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-11-30,2010,2010,11,157984.52,55932,2.825,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2010-12-31,2010,2010,12,156202.16,55932,2.793,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-01-31,2011,2011,1,154598.84,58001,2.665,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-02-28,2011,2011,2,153339.54,58001,2.644,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-03-31,2011,2011,3,152426.39,58001,2.628,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-04-30,2011,2011,4,151341.06,58001,2.609,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-05-31,2011,2011,5,150514.77,58001,2.595,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-06-30,2011,2011,6,149463.6,58001,2.577,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-07-31,2011,2011,7,148820.02,58001,2.566,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-08-31,2011,2011,8,147922.39,58001,2.55,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-09-30,2011,2011,9,147055.06,58001,2.535,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-10-31,2011,2011,10,145608.74,58001,2.51,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-11-30,2011,2011,11,144426.34,58001,2.49,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2011-12-31,2011,2011,12,142969.33,58001,2.465,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-01-31,2012,2012,1,142013.2,59605,2.383,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-02-29,2012,2012,2,141087.72,59605,2.367,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-03-31,2012,2012,3,140559.88,59605,2.358,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-04-30,2012,2012,4,140108.83,59605,2.351,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-05-31,2012,2012,5,139793.55,59605,2.345,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-06-30,2012,2012,6,139815.54,59605,2.346,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-07-31,2012,2012,7,140056.27,59605,2.35,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-08-31,2012,2012,8,140186.26,59605,2.352,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-09-30,2012,2012,9,140241.57,59605,2.353,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-10-31,2012,2012,10,140064.96,59605,2.35,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-11-30,2012,2012,11,139754.82,59605,2.345,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2012-12-31,2012,2012,12,139444.14,59605,2.339,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-01-31,2013,2013,1,139475.8,61997,2.25,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-02-28,2013,2013,2,139996.93,61997,2.258,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-03-31,2013,2013,3,140776.86,61997,2.271,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-04-30,2013,2013,4,141848.85,61997,2.288,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-05-31,2013,2013,5,142767.51,61997,2.303,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-06-30,2013,2013,6,143894.29,61997,2.321,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-07-31,2013,2013,7,144813.55,61997,2.336,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-08-31,2013,2013,8,146022.42,61997,2.355,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-09-30,2013,2013,9,147122.19,61997,2.373,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-10-31,2013,2013,10,148526.65,61997,2.396,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-11-30,2013,2013,11,149741.17,61997,2.415,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2013-12-31,2013,2013,12,150887.96,61997,2.434,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-01-31,2014,2014,1,151722.56,63446,2.391,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-02-28,2014,2014,2,152624.9,63446,2.406,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-03-31,2014,2014,3,153410.15,63446,2.418,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-04-30,2014,2014,4,154212.21,63446,2.431,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-05-31,2014,2014,5,155040.15,63446,2.444,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-06-30,2014,2014,6,155924.8,63446,2.458,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-07-31,2014,2014,7,156904.88,63446,2.473,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-08-31,2014,2014,8,157714.1,63446,2.486,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-09-30,2014,2014,9,158306.4,63446,2.495,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-10-31,2014,2014,10,158660.68,63446,2.501,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-11-30,2014,2014,11,158996.04,63446,2.506,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2014-12-31,2014,2014,12,159359.51,63446,2.512,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-01-31,2015,2015,1,159587.75,64790,2.463,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-02-28,2015,2015,2,159607.83,64790,2.463,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-03-31,2015,2015,3,159840.21,64790,2.467,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-04-30,2015,2015,4,160231.83,64790,2.473,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-05-31,2015,2015,5,160976.41,64790,2.485,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-06-30,2015,2015,6,161587.19,64790,2.494,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-07-31,2015,2015,7,162240.39,64790,2.504,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-08-31,2015,2015,8,162823.47,64790,2.513,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-09-30,2015,2015,9,163500.29,64790,2.524,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-10-31,2015,2015,10,164441.98,64790,2.538,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-11-30,2015,2015,11,165338.59,64790,2.552,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2015-12-31,2015,2015,12,166208.6,64790,2.565,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-01-31,2016,2016,1,167044.59,66546,2.51,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-02-29,2016,2016,2,167946.07,66546,2.524,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-03-31,2016,2016,3,168568.05,66546,2.533,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-04-30,2016,2016,4,169141.43,66546,2.542,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-05-31,2016,2016,5,169701.5,66546,2.55,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-06-30,2016,2016,6,170387.66,66546,2.56,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-07-31,2016,2016,7,170697.44,66546,2.565,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-08-31,2016,2016,8,170897.35,66546,2.568,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-09-30,2016,2016,9,171067.52,66546,2.571,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-10-31,2016,2016,10,171595.28,66546,2.579,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-11-30,2016,2016,11,172258.64,66546,2.589,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2016-12-31,2016,2016,12,173197.02,66546,2.603,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-01-31,2017,2017,1,174152.59,67899,2.565,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-02-28,2017,2017,2,175198.36,67899,2.58,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-03-31,2017,2017,3,176316.1,67899,2.597,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-04-30,2017,2017,4,177202.6,67899,2.61,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-05-31,2017,2017,5,177851.46,67899,2.619,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-06-30,2017,2017,6,178047.46,67899,2.622,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-07-31,2017,2017,7,178195.55,67899,2.624,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-08-31,2017,2017,8,178386.17,67899,2.627,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-09-30,2017,2017,9,178994.13,67899,2.636,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-10-31,2017,2017,10,179829.91,67899,2.648,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-11-30,2017,2017,11,180867.6,67899,2.664,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2017-12-31,2017,2017,12,181903.23,67899,2.679,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-01-31,2018,2018,1,183005.78,69493,2.633,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-02-28,2018,2018,2,183964.93,69493,2.647,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-03-31,2018,2018,3,185107.92,69493,2.664,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-04-30,2018,2018,4,185961.27,69493,2.676,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-05-31,2018,2018,5,186624.12,69493,2.686,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-06-30,2018,2018,6,186581.69,69493,2.685,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-07-31,2018,2018,7,186637.86,69493,2.686,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-08-31,2018,2018,8,186568.48,69493,2.685,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-09-30,2018,2018,9,186710.8,69493,2.687,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-10-31,2018,2018,10,186687.89,69493,2.686,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-11-30,2018,2018,11,186843.93,69493,2.689,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2018-12-31,2018,2018,12,187226.08,69493,2.694,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-01-31,2019,2019,1,188031.82,70838,2.654,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-02-28,2019,2019,2,189212.46,70838,2.671,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-03-31,2019,2019,3,190322.85,70838,2.687,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-04-30,2019,2019,4,191158.06,70838,2.699,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-05-31,2019,2019,5,191530.64,70838,2.704,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-06-30,2019,2019,6,191721.77,70838,2.706,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-07-31,2019,2019,7,191617.98,70838,2.705,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-08-31,2019,2019,8,191516.17,70838,2.704,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-09-30,2019,2019,9,191254.55,70838,2.7,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-10-31,2019,2019,10,191324.9,70838,2.701,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-11-30,2019,2019,11,191648.15,70838,2.705,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2019-12-31,2019,2019,12,192345.03,70838,2.715,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-01-31,2020,2020,1,193326.87,72359,2.672,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-02-29,2020,2020,2,194470.75,72359,2.688,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-03-31,2020,2020,3,195589.43,72359,2.703,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-04-30,2020,2020,4,196396.21,72359,2.714,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-05-31,2020,2020,5,196500.72,72359,2.716,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-06-30,2020,2020,6,196200.25,72359,2.711,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-07-31,2020,2020,7,195919.88,72359,2.708,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-08-31,2020,2020,8,196412.76,72359,2.714,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-09-30,2020,2020,9,197980.63,72359,2.736,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-10-31,2020,2020,10,200103.89,72359,2.765,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-11-30,2020,2020,11,202613.33,72359,2.8,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2020-12-31,2020,2020,12,204964.44,72359,2.833,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-01-31,2021,2021,1,207293.51,74420,2.785,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-02-28,2021,2021,2,209835.83,74420,2.82,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-03-31,2021,2021,3,212428.37,74420,2.854,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-04-30,2021,2021,4,214871.06,74420,2.887,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-05-31,2021,2021,5,217067.37,74420,2.917,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-06-30,2021,2021,6,219356.5,74420,2.948,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-07-31,2021,2021,7,221304.74,74420,2.974,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-08-31,2021,2021,8,222439.78,74420,2.989,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-09-30,2021,2021,9,222589.93,74420,2.991,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-10-31,2021,2021,10,222748.84,74420,2.993,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-11-30,2021,2021,11,223438.81,74420,3.002,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2021-12-31,2021,2021,12,224846.59,74420,3.021,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-01-31,2022,2022,1,227319.42,75667,3.004,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-02-28,2022,2022,2,230740.35,75667,3.049,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-03-31,2022,2022,3,234854.58,75667,3.104,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-04-30,2022,2022,4,238701.83,75667,3.155,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-05-31,2022,2022,5,241289.0,75667,3.189,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-06-30,2022,2022,6,243046.09,75667,3.212,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-07-31,2022,2022,7,243406.36,75667,3.217,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-08-31,2022,2022,8,242934.54,75667,3.211,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-09-30,2022,2022,9,241653.42,75667,3.194,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-10-31,2022,2022,10,240795.6,75667,3.182,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-11-30,2022,2022,11,240315.71,75667,3.176,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2022-12-31,2022,2022,12,240054.92,75667,3.173,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2023-01-31,2023,2023,1,239539.94,76998,3.111,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2023-02-28,2023,2023,2,239316.0,76998,3.108,5 - Affordable (Under 3.5x),5
Illinois,Midwest,2023-03-31,2023,2023,3,239709.27,76998,3.113,5 - Affordable (Under 3.5x),5
